,filename,width,height,class,xmin,xmax,ymin,ymax,area,mj_axis,mn_axis
14514,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,79,59,1,828,907,640,699,1024,47.22634178677965,30.682344577258206
14515,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,46,46,1,998,1044,687,733,60,17.990979468437214,5.050873630664028
14516,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,71,75,1,927,998,726,801,973,47.6785746564377,27.235394908426844
14517,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,65,74,1,826,891,743,817,919,46.070462373954676,26.86342281639173
14518,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,70,63,1,718,788,756,819,750,45.0445651647493,22.09944519682663
14519,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,52,49,1,816,868,787,836,195,19.615222530362416,13.32501593569772
14520,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,71,79,1,952,1023,803,882,949,48.6424548495452,26.001440460818586
14521,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,69,77,1,842,911,804,881,1019,46.53678020332071,29.360894779689605
14522,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,54,57,1,804,858,816,873,375,24.793165886755308,20.08441799507074
14523,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,100,78,1,836,936,860,938,1589,67.75874035315232,37.625326261314406
14524,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,85,77,1,722,807,946,1023,1215,56.57203641992497,28.566704857416543
14525,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,42,58,1,570,612,949,1007,230,20.814389840965845,14.819688907970244
14526,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000359_pre_disaster.png,47,56,1,780,827,981,1037,146,14.687887012545337,13.348549858538195
14527,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,59,40,1,415,474,0,40,856,44.80211170133908,25.37237176143467
14528,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,22,18,1,171,193,59,77,165,15.208835478340884,14.543309538010234
14529,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,61,52,1,318,379,114,166,1249,45.56628813133375,36.20294441130151
14530,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,56,59,1,245,301,144,203,1163,60.169687068364716,25.811660286781866
14531,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,60,52,1,206,266,194,246,1204,50.35480802843475,31.893843115643243
14532,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,58,53,1,167,225,224,277,1108,48.34992892153134,31.105237769136966
14533,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,49,46,1,155,204,279,325,908,37.598225761516844,33.34580819438699
14534,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,21,39,1,137,158,304,343,375,28.866932048984335,17.241921092738185
14535,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,34,45,1,158,192,425,470,553,28.009136689700508,26.233253665440703
14536,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,20,29,1,177,197,466,495,120,15.685721053727043,10.306542664314296
14537,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,33,39,1,196,229,471,510,317,23.38366118519244,18.11301854456239
14538,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000370_post_disaster.png,122,65,1,922,1044,691,756,1936,96.79548573010625,26.59066441328675
14539,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,41,36,1,434,475,327,363,420,25.562100479332678,21.631405499683932
14540,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,22,23,1,212,234,340,363,96,14.423374130682536,8.823164009061733
14541,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,59,38,1,9,68,365,403,813,66.45708690822441,16.263929825551806
14542,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,22,37,1,0,22,168,205,575,32.78242240195967,23.306721382698196
14543,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,30,36,1,208,238,180,216,436,31.915715442163744,18.946211895844932
14544,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,48,46,1,449,497,298,344,730,34.75703773736644,28.132837719656283
14545,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,40,35,1,118,158,305,340,546,38.56284913936204,19.141993916641205
14546,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,7,22,1,81,88,336,358,54,9.638093752437017,7.494406829767874
14547,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,41,41,1,183,224,340,381,650,37.7565371009924,22.577465559973717
14548,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,44,31,1,447,491,378,409,371,29.786844957840355,16.384464285917105
14549,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,76,57,1,405,481,408,465,1620,64.11204984274792,33.45386855999165
14550,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,29,56,1,0,29,490,546,845,37.42673622644786,30.234731316420685
14551,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,25,20,1,245,270,144,164,171,17.244913956508352,13.203110167889173
14552,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,111,89,1,810,921,644,733,1872,91.17940822076463,27.358258902151583
14553,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,25,46,1,109,134,747,793,220,18.799486524635626,15.68725757459526
14554,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,39,57,1,142,181,749,806,643,36.259074689669966,23.392239441669997
14555,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000052_post_disaster.png,55,48,1,818,873,964,1012,221,26.716969041671945,11.097720554754986
14556,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,59,75,1,183,242,436,511,1561,60.10094616336042,35.995726045227265
14557,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,32,43,1,148,180,450,493,362,26.916695407463497,17.97296358267171
14558,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,36,6,1,545,581,0,6,51,14.445109756025985,5.336512516934508
14559,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,76,53,1,99,175,135,188,1822,76.0471168792394,37.82104007292975
14560,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,73,43,1,693,766,159,202,653,54.601301274607195,15.853935356133617
14561,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,66,50,1,641,707,203,253,671,53.22989448869958,16.638736253087764
14562,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,22,25,1,101,123,215,240,149,16.17699810685102,12.379869775340484
14563,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,61,63,1,819,880,226,289,767,60.35796264667244,16.957721220252306
14564,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,70,49,1,709,779,227,276,663,52.86825042824612,16.506393017320846
14565,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,34,27,1,351,385,232,259,176,23.536614441314608,10.021098180343015
14566,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,39,32,1,296,335,246,278,345,24.262043574405123,18.777483551226524
14567,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,49,27,1,853,902,256,283,182,18.389457689537863,13.164249889626216
14568,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,64,65,1,340,404,267,332,1421,58.72544968917542,33.84986467677901
14569,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,58,45,1,585,643,270,315,504,44.485070640080394,15.129345136236594
14570,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,73,54,1,643,716,288,342,796,60.68055168949798,17.373808097409405
14571,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,63,61,1,796,859,297,358,804,49.55427517322416,23.146326199774478
14572,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,59,30,1,910,969,313,343,197,24.153423919863183,10.90890638355979
14573,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,66,53,1,878,944,318,371,611,47.11255862351071,18.467653920687777
14574,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,64,58,1,513,577,339,397,727,57.79953333427795,16.721373613258404
14575,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,49,57,1,213,262,350,407,929,38.653691626917066,33.018721901890935
14576,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,68,62,1,250,318,361,423,1457,54.88574737989267,37.40647727298703
14577,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,63,61,1,958,1021,366,427,518,54.17362597411049,12.809864346349105
14578,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,42,35,1,527,569,372,407,258,21.158859496667528,16.167890268588692
14579,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,67,36,1,589,656,374,410,477,50.66752832627726,12.51940311123999
14580,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,54,46,1,807,861,376,422,387,37.327988661351995,13.780321750443656
14581,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,19,23,1,209,228,380,403,57,11.40424617140587,6.715732573503555
14582,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,61,64,1,849,910,389,453,672,57.641578774660694,15.5268385280212
14583,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,23,36,1,48,71,390,426,277,20.552123309837093,18.00946920785881
14584,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,47,54,1,6,53,404,458,956,42.72763217951948,29.706807069600274
14585,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,77,45,1,656,733,411,456,568,58.489639132245216,12.945367001219934
14586,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,58,74,1,724,782,415,489,852,63.78364299300408,20.52623748847307
14587,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,58,65,1,764,822,440,505,665,52.144595972387314,16.88433955055928
14588,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,61,57,1,933,994,442,499,561,45.550751904858146,16.28343761119605
14589,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,46,36,1,693,739,453,489,210,17.650542328251323,15.979049122128849
14590,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,57,57,1,828,885,458,515,487,44.609774018524696,14.604888369134692
14591,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,44,29,1,854,898,459,488,97,11.709879180019312,11.128988776611532
14592,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,81,53,1,686,767,499,552,627,64.13203860594689,13.140335280335158
14593,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,64,68,1,910,974,499,567,666,52.90139878251988,16.826168222005847
14594,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,25,39,1,114,139,512,551,199,17.68195403691489,15.040038989085538
14595,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,30,50,1,78,108,513,563,360,32.062652665833966,16.603841079641526
14596,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,60,72,1,983,1043,519,591,537,50.0570191341503,14.769473809768906
14597,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,49,67,1,111,160,527,594,939,56.35339134328594,24.401899146831713
14598,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,56,61,1,764,820,534,595,583,41.96353910956208,22.007580529016472
14599,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,66,71,1,343,409,543,614,1369,54.17893489716446,33.52518711479528
14600,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,39,33,1,761,800,548,581,82,11.715511528737329,9.426548550745954
14601,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,61,73,1,862,923,567,640,631,59.933649086947526,14.076030889326415
14602,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,51,64,1,746,797,608,672,496,42.22236597100514,15.73694059604707
14603,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,59,68,1,392,451,612,680,997,40.43752922105931,32.77000818011643
14604,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,60,73,1,839,899,635,708,675,53.09818786186801,16.9422935278345
14605,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,63,69,1,436,499,637,706,1056,40.54013238497684,34.76440126604652
14606,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,97,58,1,905,1002,642,700,711,68.96725958555164,13.819345956467885
14607,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,58,71,1,331,389,648,719,748,60.869329082797584,16.2977988811508
14608,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,33,42,1,386,419,672,714,199,17.0980215618905,15.339731564947188
14609,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,62,82,1,236,298,691,773,1281,59.74600219522625,28.679400298257193
14610,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,15,57,1,0,15,724,781,225,24.726298898094516,13.976660954751141
14611,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,46,65,1,284,330,751,816,641,34.948860460427824,24.59326068307786
14612,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,44,74,1,107,151,793,867,634,54.15446141962069,15.473376728251298
14613,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,55,69,1,84,139,856,925,978,50.59639477736124,26.630197335535026
14614,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,44,84,1,0,44,916,1000,1314,46.51616723533184,40.22486706241608
14615,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000442_post_disaster.png,44,70,1,58,102,922,992,857,45.46369350870429,24.932550101826134
14616,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,41,25,1,139,180,24,49,687,40.41480184878803,22.423425003316996
14617,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,22,28,1,104,126,34,62,409,29.078144607833778,18.49508012070757
14618,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,22,18,1,155,177,93,111,240,18.79300145984058,17.12602102446537
14619,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,8,19,1,0,8,193,212,120,17.281975195754296,9.16515138991168
14620,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,50,40,1,85,135,209,249,1128,48.77897257306396,30.345332840316484
14621,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,51,26,1,857,908,221,247,306,21.053831126989405,19.437475090720977
14622,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,14,18,1,89,103,249,267,106,12.795846674632822,10.908925195725011
14623,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,31,64,1,93,124,290,354,1326,62.33274338271444,28.299277129468994
14624,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,20,38,1,7,27,401,439,348,22.203001148830918,20.995710119767057
14625,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,40,68,1,28,68,416,484,1325,49.0846220969521,37.49292922322193
14626,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,47,56,1,520,567,672,728,658,34.25584809920946,26.762794428538772
14627,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,47,58,1,64,111,818,876,783,50.319566162253224,22.554771328623225
14628,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,22,48,1,201,223,829,877,168,15.328508355987282,14.72089100679517
14629,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,20,46,1,328,348,927,973,80,11.489125293076057,9.16515138991168
14630,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,32,80,1,524,556,933,1013,453,49.81145783770771,12.14358799231693
14631,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,33,63,1,314,347,942,1005,527,30.212925202366524,23.384509007658565
14632,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000284_pre_disaster.png,67,56,1,537,604,964,1020,699,52.66616942380638,18.132435560720683
14633,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000204_post_disaster.png,38,33,1,185,223,18,51,699,31.587099751335657,29.197104456375516
14634,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000204_post_disaster.png,47,46,1,745,792,738,784,162,18.985935906751507,11.404067531510076
14635,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000204_post_disaster.png,52,57,1,385,437,986,1043,502,40.97840210888817,16.35706853408554
14636,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000068_post_disaster.png,59,23,1,915,974,28,51,494,26.215056764382357,25.034296875228655
14637,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000068_post_disaster.png,75,36,1,948,1023,192,228,937,38.31101002742288,32.16805852217779
14638,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000068_post_disaster.png,59,42,1,984,1043,430,472,443,28.39369094939788,20.846685476236843
14639,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000415_post_disaster.png,83,56,1,904,987,0,56,1193,67.7123886594048,36.81468561701703
14640,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000415_post_disaster.png,56,34,1,878,934,18,52,677,37.65817653164366,23.786124172977452
14641,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000415_post_disaster.png,91,55,1,856,947,68,123,2130,59.584590958955104,51.89382201163068
14642,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000415_post_disaster.png,61,55,1,938,999,229,284,1109,52.57060487112661,27.987100569512567
14643,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,52,41,1,455,507,0,41,838,46.719979912692345,25.08355834062316
14644,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,83,19,1,899,982,0,19,678,51.19269964179956,18.01670459815394
14645,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,81,39,1,294,375,30,69,1600,74.17038795397299,28.477849629266927
14646,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,64,30,1,660,724,30,60,687,42.903746257400734,23.700330510300716
14647,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,67,32,1,914,981,31,63,760,32.19411987315089,31.536106074044913
14648,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,74,65,1,781,855,39,104,2113,66.97245439339719,42.09267001142055
14649,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,55,35,1,246,301,56,91,1036,45.2923704403092,30.654908825208356
14650,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,42,11,1,871,913,59,70,72,10.08416266847916,9.728304589661631
14651,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,62,38,1,632,694,61,99,890,42.8118800447757,29.232114553601612
14652,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,43,10,1,869,912,69,79,77,12.573620689767857,8.28527853802504
14653,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,67,23,1,902,969,72,95,517,31.886386990426413,21.997126717727234
14654,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,67,43,1,456,523,77,120,1265,45.70365069038768,36.59594429525243
14655,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,39,44,1,124,163,86,130,893,45.08627993529415,26.44439747579573
14656,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,31,31,1,159,190,96,127,506,29.10792127390662,23.211464178161197
14657,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,72,50,1,476,548,119,169,1544,52.530098871937696,39.053224000962395
14658,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,63,39,1,925,988,136,175,679,35.3338835289911,25.68346522764982
14659,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,39,24,1,450,489,139,163,288,21.671902386537738,17.811332839064445
14660,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,106,107,1,0,106,140,247,4912,134.18568856767666,56.614731013423516
14661,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,68,41,1,271,339,147,188,1097,64.20547262339885,22.649924978083792
14662,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,22,29,1,123,145,148,177,257,26.529245823168523,12.979070015931764
14663,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,69,57,1,721,790,189,246,1578,54.07079841343314,38.70124210103319
14664,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,37,42,1,46,83,198,240,796,37.82043322210504,27.905460981883856
14665,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,76,53,1,850,926,224,277,1203,46.94666379621547,34.22594718683167
14666,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,43,30,1,404,447,226,256,361,26.470408543108626,18.265433147774928
14667,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,72,81,1,134,206,232,313,2598,77.09348605332278,47.82504806099872
14668,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,85,61,1,635,720,232,293,1697,64.04821397240296,37.62628083529752
14669,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,72,52,1,903,975,240,292,967,42.70270271848756,30.19871895457213
14670,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,44,37,1,541,585,260,297,480,27.066480019292463,23.327471726336302
14671,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,72,36,1,716,788,270,306,871,46.789829824871816,24.853317547435054
14672,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,65,41,1,458,523,293,334,929,50.45677001365891,24.40523135413617
14673,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,55,47,1,523,578,295,342,600,36.99409581432345,23.43095738055843
14674,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,31,22,1,509,540,326,348,68,10.753721294181409,8.550948719400077
14675,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,45,33,1,537,582,328,361,330,24.33298928386194,18.040752607412333
14676,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,60,45,1,563,623,340,385,870,38.105551378054734,30.049156442394423
14677,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,91,65,1,358,449,344,409,2641,76.79217972340678,45.316470685600464
14678,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,27,30,1,231,258,365,395,214,18.83665834622047,15.043202935028864
14679,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_pre_disaster.png,61,23,1,841,902,370,393,243,33.03212080565145,9.895533680741385
